text,label
ফালতু নাটক,0.0
সালা নাটক না নাটকের জাতওনাফালতু,0.0
এ ধরনের নাটক একঘেয়েমি হয়ে গেছে আর ভালো লাগেনা,0.0
তেমন ভালো লাগলনা পরবর্তী তে আরো ভালো হবে আশা করি,0.0
ফালতু নাটক,0.0
এসব খুর নাকি পাগলামি বালের ঠেলায়  নাটকের সব কয়টা পাগল হয়ে গেছে,0.0
 আমি তো পুরাই চোদনা হয়ে গেলাম,0.0
প্রডিউসার ডিরেক্টর স্টোরি রাইটার এদেরক ধরে পেটানো উচিত মানুষ কতটুকু অসুস্থ হলে একঘেয়েমি এমন নাটক নির্মাণ করতে পারে,0.0
ভালো হয়নি গল্প নাই শুধুই ভাঁড়ামি,0.0
মগারফ ওভার একটিংকরেহ্লায় ফালতুএবং অচোদা কাহিনিহাইস্যকরইট ইজ টোটাল পেকমানে টোটাল রাবিশ,0.0
জঘন্য ফালতু নাটক আমার জীবন থেকে ৩৮০৭ মিনিট ধ্বংস মোশারফের আর আগের স্ট্যান্ডার্ড নাই পুরাই গুয়া মারা সারা ,0.0
কাহিনী ভালো হয় নাই হুদাই পাগলামি,0.0
গলায় ঠেকছে পানি খা  বোরহানী খা ঝাল লাগছে তো ঊউউউস ঊউউউস করিস না কেন,0.0
ফালতু নাটক,0.0
বাজে অভিনয়,0.0
আমার দেখা সবথেকে বাজে নাটক,0.0
ছিএত লেইম নাটক এই লেভেলের অভিনেতা দিয়ে করালেন শুধু টাকা দিয়েদেশের চলচিত্রের পর এবার কিছু লোক ছোট পর্দার পরিবেশ নষ্ট করে ফেলবেছি ছি,0.0
চেটের বাল আব্দুল্লারে সবাই ভাই ভাই বলে পাগল হইয়া যাইতাছে সবাই মিলে একবার যদি পানির বালতির মধ্যে চুবানি দিত তাইলেইতো সব পাগলামি ঠিক হইয়া যাইত,0.0
ফালতু নাটকফালতু কাহানী ওভার এক্টিং রেটিং ০১০,0.0
ফালতু,0.0
ফালতু নাটক এটা,0.0
ফালতু ক্যামেরামেনএই নাটক দেখে মাথা ঘুরিয়েছেএত ক্যামেরা ঘুরিয়েছে,0.0
জোর করে হাসানোর চেষ্টা,0.0
ফালতু নাটক সময় নস্টসবাই আনলাইক দেন,0.0
পাগল ছাগল,0.0
ফাত্রামি  ফালতু নাটক,0.0
যত্তসব ফালতু নাটক সালার গরের সালা গালি দিতে মন চায়না বাইনচুদ,0.0
বাজে গল্প,0.0
চরম বাজে ভিডিওগ্রাফী শুধু মাথা গুরতেছে,0.0
কমেন্ট না পড়ে ২০ মিনিট এই  নাটক দেখলামআমার চরম ভুলের মধ্যে একটি,0.0
সেই রকম ভুয়া নাটক,0.0
বাজে বাজে বাজে,0.0
বাজে নাটক,0.0
ভূয়া নাটক,0.0
নাটকের পরিচালক এবং মোশারফ ভাই কে কমেন্ট গুলো পড়ার অনুরোধ করছি নাটকটা সেই রকমের বাজে একটা নাটক,0.0
যত সব ফালতু নাটক,0.0
ফালতু চোদা গল্প,0.0
১২ মিনিট অবধি দেখেছিজঘন্য বললে ভুল বলা হবে আসলে কুৎসিত নাটকফিরিয়ে দে আমার ১২ মিনিটএইসব বালছাল ক্যান যে বানায়,0.0
পতিতালয় খোর কবে আসবে পাগলা হালারা,0.0
ভালো হইনি তেমন একটা,0.0
এই গরুচুদার নাটকগুলো এত্ত খারাপ লাগে,0.0
চা খোরপান খোরঝাল খোরকাচ্চি খোর হুরররররর এসব ফালতু নাটক  যে শালারা কেন বানায়,0.0
ফালতু নাটক,0.0
ফালতু কাহিনি,0.0
ফালতু নাটক,0.0
ফালতু পুরা,0.0
ফালতু  নাটক,0.0
সাংস্কৃতিক অঙ্গনে কি অধঃপতন কমেন্টারগণের চাওয়া ও পড়লাম কেউ কেউ চায় গাঞ্জা খোর হা হ হা হ,0.0
ফালতুবালের টপিকস,0.0
ফালতু নাটক,0.0
একদম বাজে,0.0
ভাই ভালো কোনো গল্প নাইবাজে গল্প,0.0
ক্যামেরাটা এত  ঘুরাস কিল্লিগা,0.0
ফালতু নাটক ফালতু সংলাপ ফালতু ডায়লগ ফালতু অভিনয় চায়ের দোকানে বসে কাচ্চি কাচ্চি করতে থাকে  স্যালাইনের বোতলে কাচ্চি ঢ়ুকায় দিবে বিরক্তিকর নাটক নাটকের নামটাও ফালতু  পুরা সময়টাই নষ্ট হইলোকাচ্চিখোর ইয়াবাখোর মদখোর গানজাখোর মাংসখোর চাখোর সিগারেটখোর ঝালখোর টকখোর মিষ্টিখোর সুদখোর ঘুষখোর এইসব নামে দিয়ে মোশাররফ করিমকে দিয়ে অভিনয় করাবেআর সেও অভিনয় করতে রাজি হবে,0.0
ফালতু এবং বাজে একটি নাটক,0.0
অজথা টাইম নষ্ট করলাম একেবারে ফালতু একটা নাটক,0.0
এটা কোনো বাস্তব সম্মত নাঠক না আমাদের দেশে এমনও গরীব মানুষ আছেযারা দু বেলা দু মুঠো সাদা ভাত পায় নাআবার কাচ্চি বিরিয়ানি,0.0
নাটকটা সুন্দর হয়নাই,0.0
এইসব ভৃয়া নাটক প্রচার থেকে বিরত থাকুন ,0.0
টাকা লোভ  এ মানুষ কত নিচে নামেযেমনি মোশাররফ নেমেছেযত ফালতু নাটকে অভিনয় শুরু করে দিলো,0.0
বালের নাটক করেফালতু পরিচালক,0.0
আমার জিবনে এই রকম ফালতু নাটক আর একটাও দেখিনি পুরাই গাঁজাখুরি গল্প মোশাররফ করিম কে দেখে মনে হচ্ছে সার্কাসের ক্লাউন যে শুধু ভাঁড়ামি ছাড়া আর কিছু পারে না  এরপর মোশাররফ ভাই আর কি বানাবে  সেই রকম ডাইল খোর সেই রকম বাবা খোর সেই রকম গানজা খোর সেই রকম বউ পিটানোর লোক সেই রকম হাত মারার লোক এই গুলো কি সিকুয়ালে আছে পরবর্তীতে আসবে,0.0
ফালতু নাটক মানুষকে কাতুকুতু দিয়ে হাসানোর চেষ্টা করে লাভ নাই,0.0
সেই রকম বোকাচোদার নাটক,0.0
পরিচালক রাইটার কলাকৌশলের কোন কিছুর না নাই কারণ হচ্ছে তারা ফালতু একটা নাটক বানাইছে এটা বুজতে পারছে ক্যামেরা কি কেউ এমনে ঘুরায়আমার তো মাথা গোরানের শুরু দিছিলো,0.0
এমন ফালতু নাটকে শবনম ফারিয়া,0.0
ফালতু একটা নাটক,0.0
ফালতু নাটক,0.0
এটাও আবার নাটক ফালতু,0.0
এত ফালতু নাটক দেখে মেজাজটাই খারাপ হয়ে গেল,0.0
ভাল লাগে নাই,0.0
অতিরন্জিত ভাড়ামী,0.0
এককথায় অসাধারণ ফালতু হয়েছে যা বলার ভাষা নেই,0.0
শালা পুরাই বাজে একটা নাটক,0.0
ফালতু নাটক,0.0
ফালতু নাটক টাইম ওয়েস্ট,0.0
কেমেরা গুরায় না মাথা গুরায়  কী ফালতু নাটক রে দাদা,0.0
আগের গুলো থেকে পুরাই ফালতু,0.0
বাল বানাইছে ফালতু নাটক,0.0
হালার পোলারা মিস্টির দোকানে কাচ্ছি খুজে মানুষ কি পাগল নাকি,0.0
সবনম ফারিয়া কে দেখলে আমার মেজেজটা খারাপ হয়ে যায়  মেয়েটা কেমন যেনো বুড়া বুড়া মেজাজ খারাপ,0.0
ফালতু নাটক,0.0
ফালতু একটা নাটক,0.0
ভাবছিলাম কিছু বলবো না কিন্তু না বলেই পারতেছি না ফাজলামোর একটা সীমা থাকা উচিত  নাটক তো হওয়া উচিত ছিল সমাজের দর্পণ সাহিত্যের পূর্ণ বিনাশ তো যাই হোক এর মধ্যে কুতুকুতু জাতীয় মশকরা মার্কা হাসি ছাড়া কিছুই দেখতে পেলাম না দুঃখিত সত্যিই আমি দর্শক হিসেবে খুবই দুঃখিত,0.0
সস্তা কাহিনী,0.0
পুরাই ফালতু নাটক,0.0
লেবু বেশি চিপলে যা হয় আরকি,0.0
বিরক্তিকর মোসাররফ,0.0
ফালতু নাটক,0.0
নাটকের মধ্যে শবনম ফারিয়ার মোটা মোটা মুখটা ঘুড়ায় ঘুড়ায় কেন দেহায়,0.0
শালা মোশারফ এই বাল টাকা পাইলে যা দিবে তাতেই কাজ করবে আর যারা নাটক লেখে তারাও কম মাদার চো  না একবার এই খোঁড় বের করছে তো করছেই এই ঈদ এ বের কর সেই রকম মাগি খোঁড় মুখ আর মেজেজ ঠিক থাকে না এগুলা দেখলে,0.0
ফালতু একটা নাটক বানিয়েছে পরিচালক,0.0
ফালতু নাটক,0.0
ফালতু নাটক,0.0
ফালতু নাটক সময় টাই বরবাদ,0.0
আজাইরা নাটক কমেন্ট পড়েই দেখার ইচ্ছা মরে গেছে,0.0
ফালতু নাটক,0.0
আলগা ছিদ্দিক কেন নাটকে,0.0
যাতা রকমের বাজে একটা হইলেই হইল আরকি,0.0
ফালতু নাটক,0.0
ফালতু একটা নাটক এবং ফালতু অভিনয়,0.0
বাজে নাটক,0.0
সেই রকম  ফাউল নাটক,0.0
এই ঈদে মোশাররফের একটা নাকটও ভালো হয় নাই  মোশাররফের দিন ফুরাই যাচ্ছে মনে হয়,0.0
এইবার ঈদে দেখে সবচেয়ে বাজে নাটক,0.0
সেই লেভেলের ফালতু নাটক,0.0
কাচ্চি খাওয়ায় সাথে কান বন্ধ হওয়ার সম্পর্ক কি ফালতুমির একটা সীমা থাকা উচিৎ  এই নাটকে কোন বিনোদন নাই শুধু শুধু পাবলিকের সময় নষ্ট  ফালতু কোথাকার,0.0
পুরা নাটকটা ফালতু লাগছে,0.0
জনমের ফালতু নাটকআবালচোদা ডিরেক্টর,0.0
কাহিনী ছাড়া ফালতু,0.0
ফালতু নাটক,0.0
স ম য় টাই ফাউল গেলো🤧,0.0
ফালতু নাটক,0.0
এটা হইলো কোন কিছু হালায়আমগো পুরান ঢাকার নাম ডুবাইছে ফালতু নাটক,0.0
ফালতু নাটক,0.0
এইসব বালসাল মানুষ দেখে কেমনে,0.0
বাংলাদেশ এর নাটক গুলাও দিন দিন একঘেয়ামি হতে চলেছেফাত্রমির ও একটা লিমিট থাকা উচিৎ,0.0
খুব ই বাজে হইছে এই টা,0.0
জোর করে হাসানোর চেষ্টা কি ফালতু নাটক,0.0
ভুয়া নাটক,0.0
একেবারে ফালতু স্ক্রিপ্ট বা অভিনয় কোনটাতেই কোন গভীরতা নাই থার্ড ক্লাস প্রোডাক্ট মোশাররফের ফ্যান হিসেবে আমি বলব উনি যেন নাটক নির্বাচনে যত্নশীল হয়,0.0
আজাইরা ফালতু নাটক,0.0
ফালতু নাটক এর তো একটা লেভেল থাকে এত্ত টা বাজে নাটক কল্পনায় করা যায় নাআর মোশারফ করিম কিভাবে এই ফালতু স্টোরি তে অভিনয় করে ,0.0
এই কারনেই বাংলাদেশের নাটকের কোনো দাম নাইকি বাজার করতে দিলো বাজার থেকে কি সবকিছু বেটে আনবে ফালতুকোনো নাটক হইলো এটাদেখে মেজাজটা খারাপ হয়ে গেলো,0.0
এই কারনেই বাংলাদেশের নাটকের কোনো দাম নাইকি বাজার করতে দিলো বাজার থেকে কি সবকিছু বেটে আনবে ফালতুকোনো নাটক হইলো এটাদেখে মেজাজটা খারাপ হয়ে গেলো,0.0
এইটাও নাটককাহিনির এতো অভাব,0.0
বর্তমান সময়ে মোশারফ করিমের নাটক দেখা মানেই সময় অপচয় করা,0.0
মোশাররফ করীমের এই ধরনের সস্তা কাহিনি এভয়েড করা উচিত,0.0
ভাই কাচ্চির এত অভাব কেউ কাচ্চি খুঁজে পেল না নেক্সট এ সেইরাম গু খোর কইরেন গুয়ের অভাব হইতো না,0.0
সেইরকম আবালসস্তাএকই টাইপ নাটক কইরা আপনি নাটক বিষয়টাকে ফালতু করে ফেলছেন,0.0
ফালতু নাটক,0.0
সাউয়ার নাটক আমার ২ টা বাচানোর জন্য একবার ও কাচ্চি খাওয়াইনিঅথচ ভাবছিলাম পুরো নাটক জুরেই কাচ্চি খাওয়ার দৃশ্য থাকবেগরীব পরিচালক,0.0
বর্তমানের নাটকের মান খুব খারাপ যত্তসব আতলা পরিচালক অভিনেতা,0.0
ফালতু নাটক,0.0
ফালতু একটা নাটক,0.0
এতো ফালতু নাটক কেমনে হয়,0.0
ফালতু নাটক,0.0
সবচেয়ে বাজে হয়েছে,0.0
এই সব নাটক আর ভাল লাগে না,0.0
আসুন আমরা বেশি করে ডিসলাইক দেই,0.0
আমি আমার মুখ দিয়ে এই নাট্যকার কে গালাগালি করে মুখ কুলসিত করবনাF,0.0
ফালতু,0.0
ফালতু নাটক আর ফালতু চিত্রনাট্য আর ফালতু পরিচালনা  আর ভণ্ডামিতে ভরা ,0.0
ফালতু নাটক,0.0
ফালতু কনসেপ্টশিক্ষনীয় কিছু নাই নাটকে,0.0
ফালতু একটা নাটক,0.0
মোশাররফ করিম আগের মত মন দিয়ে অভিনয় করেনাআর এই নাটক টা খুব বাজে একটা নাটক হইছেভাড়ামো ছাড়া আর কিছুই না,0.0
সম্পূর্ণ ফালতু নাটক,0.0
বাজে ও ফালতু,0.0
ফালতু নাটক,0.0
খোর সিরিজের সবচেয়ে বাজে নাটক এটাএসব নাটকে অভিনয় করা মোশাররফ ভাই এর জন্য উচিত হয়নি,0.0
যত সব ফালতু নাটক,0.0
আমার দেখা এই ঈদে সব থেকে বাজে থার্ড ক্লাস নাটক এটা,0.0
ফালতু নাটক শুধু শুধু টাইম নষ্ট মোশারফ ভাইয়ের কাছ থেকে এগুলা আশা করা যায় না,0.0
ফালতু সবসময় একই দাসের নাটকবড় ভাই ছোট ভাই সব এলাকায় সবার আছে কিন্তু বর্তমানে নাটকে এমন ছোট আর তাদের অভিনয় এতটাই বেমানান বলা যায় যে অতিরিক্ত করে যে মনে হয় বড় ভাই না বাবা,0.0
বাজে একটি নাটক দেখলাম পুরাই ফাল্তু,0.0
এদের পেটে না মাথায় গ্যাস্টিক যত সব ফালতু নাটক,0.0
আসা করি পরের বার সেই রকম বাল খোর আথবা সেই রকম গাজা খোর  এই নিয়ে নাটক বের করবেন  যত্তসব ফাউল,0.0
এই নাটক গুলা কোন পর্যাই পড়ে না কমিডি না গল্প না ইমুশানজোর করে আর যাকিছু করা যাক অন্তত মানুষকে হাসানো যাইনা,0.0
ফাউল নাটক কিছুই নাই ভিতরে,0.0
ফালতু নাটক,0.0
সেরকম ভণ্ডামি,0.0
এইগুলো অভিনয় না ভন্ডামি আর কাহিনীর কথা তো বাদই দিলাম,0.0
মোশারফের অভিনয় একদম বাজে লাগলো,0.0
২০১৯ সালের ঈদুল ফিতরে আপলোড দেওয়া নাটক গুলো অত্যান্ত জগন্য অরুচিকর,0.0
জমজ   সেই রকম কাচ্ছি খোর দুটি ফালতু নাটক টাইম ওয়েস্ট হলো আগের সিরিজ গুলা কত ফাটাফাটি ছিল,0.0
শালীরা এত তারাতরি ব্লাউজ চেন্জ করস কি ভাবে বালের নাটক,0.0
ফালতু নাটক সময় নষ্ট,0.0
যেইভাবে শেষে কাচ্চি দেখাইলো আর সারাক্ষণ মোশারফ করিমরে কমোডিয়ান বানাইলো হাস্যকর হাস্যকর নাটকের নাম সেইরাম ভন্ডামি হওয়ার কথা ছিল,0.0
এক্কে বারে বাজে একটা গল্প,0.0
মোশারফ করিম এর সবচেয়ে বাজে নাটকএসব কি নাটক বানায় এখন দূর,0.0
অসম্ভব একঘেয়ে,0.0
এই রকম ফালতু নাটক বাংলাদেশে আর হইছে কিনা সন্দেহ,0.0
এক কথায় বলতে গেলে ফালতু কাহিনি সংলাপ দুইটা ই অনুপস্থিত,0.0
বাজে নাটক,0.0
ভাঁড়ামি খালি আর কিছু নাই বালের নাটক মো করিমের আর নাটক করা উচিত না এক বালের অভিনয় আর খায় না কেউ,0.0
একি দরনের নাটক বার বার ভাল লাগে না,0.0
ফালতু নাটক,0.0
এই আজাইরা নাটক দেখে আমার জীবনের মূল্যবান ৩৮০৭ মিনিট নষ্ট করলাম এই নাটক দেখার পর কাচ্চি থেকে রুচি উঠে গেল ফালতু একটা নাটক,0.0
আমার দেখা সবচেয়ে বাজে নাটক এটা,0.0
সবচেয়ে ফালতু নাটক এর চেয়ে বেশি  ফালতু নাটক অার নাইঅামার জানা মতে,0.0
￰সাইড আর্টিস্ট  গুলুর  এতো  বাজে  অভিনয়  সত্যি  বিরক্তিকর  আর ফারিয়ার  ভাষা  মিক্সিং  এর  কারণে  পুরাই  ￰হযবরল অবস্থা,0.0
ফালতু নাটক,0.0
আগের মর টেশ নাই,0.0
ফালতু নাটক,0.0
